company_name,car_name,engine_displacement_in_cc,battery_energy_capacity_in_kwh,horsepower_in_hp,torque_in_nm,performance_0_to_100_km_per_h,total_speed_in_km_per_h,seats_parsed,cars_price_amount,value_for_money,fuel_types_normalized,company_segment,Final_Cluster
Nissan,Armada,5552.0,,400.0,560.0,6.5,210.0,8,51000.0,784.313725490196,Petrol,Mass_Market_Mainstream,2
Nissan,Kicks,1598.0,,122.0,154.0,10.7,180.0,5,20000.0,610.0,Petrol,Mass_Market_Mainstream,0
Nissan,X-Trail,1498.0,,201.0,305.0,8.0,200.0,5,29000.0,693.1034482758621,Hybrid,Mass_Market_Mainstream,0
Nissan,Z (Fairlady Z),2997.0,,400.0,475.0,4.5,250.0,2,40000.0,1000.0,Petrol,Mass_Market_Mainstream,2
Nissan,Almera,999.0,,100.0,160.0,10.7,185.0,5,14500.0,689.6551724137931,Petrol,Mass_Market_Mainstream,0
Nissan,Sylphy,1798.0,,137.0,174.0,9.6,190.0,5,18000.0,761.1111111111111,Petrol,Mass_Market_Mainstream,0
Nissan,Note,1198.0,,109.0,150.0,11.5,170.0,5,16000.0,681.25,Hybrid,Mass_Market_Mainstream,0
Nissan,Sunny,1598.0,,118.0,156.0,11.0,180.0,5,15000.0,786.6666666666666,Petrol,Mass_Market_Mainstream,0
Nissan,Cube,1798.0,,122.0,171.0,10.6,175.0,5,14500.0,841.3793103448276,Petrol,Mass_Market_Mainstream,0
Nissan,Juke,999.0,,117.0,180.0,10.4,180.0,5,25000.0,468.0,Petrol,Mass_Market_Mainstream,0
Nissan,Terrano,1461.0,,110.0,248.0,13.5,168.0,5,15500.0,709.6774193548388,Diesel,Mass_Market_Mainstream,0
Nissan,Magnite,999.0,,100.0,160.0,13.0,160.0,5,12000.0,833.3333333333334,Petrol,Mass_Market_Mainstream,0
Nissan,Xterra,3954.0,,261.0,381.0,7.8,200.0,7,35000.0,745.7142857142858,Petrol,Mass_Market_Mainstream,2
Nissan,Patrol,5552.0,,400.0,560.0,7.3,210.0,7,77000.0,519.4805194805194,Petrol,Mass_Market_Mainstream,2
Nissan,Gt-R Nismo,3799.0,,600.0,652.0,2.9,330.0,2,220000.0,272.72727272727275,Petrol,Mass_Market_Mainstream,1
Nissan,370Z Roadster,3696.0,,332.0,366.0,5.5,250.0,2,41820.0,793.8785270205643,Petrol,Mass_Market_Mainstream,2
Nissan,Ariya,,87.0,389.0,600.0,5.1,200.0,5,58950.0,659.8812553011027,Electric,Mass_Market_Mainstream,2
Nissan,Patrol Royale,5552.0,,400.0,560.0,6.6,210.0,7,85000.0,470.5882352941176,Petrol,Mass_Market_Mainstream,2
Nissan,Infiniti Qx80*,5552.0,,400.0,560.0,6.5,210.0,7,70600.0,566.57223796034,Petrol,Mass_Market_Mainstream,2
Nissan,Tiida,1598.0,,126.0,154.0,10.1,190.0,5,14500.0,868.9655172413793,Petrol,Mass_Market_Mainstream,0
Nissan,Pulsar,1197.0,,115.0,190.0,10.7,190.0,5,19000.0,605.2631578947369,Petrol,Mass_Market_Mainstream,0
Nissan,Latio,1498.0,,102.0,139.0,11.5,175.0,5,13000.0,784.6153846153846,Petrol,Mass_Market_Mainstream,0
Nissan,Bluebird Sylphy,1997.0,,133.0,191.0,10.5,185.0,5,18500.0,718.9189189189188,Petrol,Mass_Market_Mainstream,0
Nissan,March,1198.0,,79.0,106.0,13.7,170.0,5,12000.0,658.3333333333334,Petrol,Mass_Market_Mainstream,0
Nissan,Rogue Sport,1997.0,,141.0,199.0,9.8,190.0,5,24960.0,564.9038461538462,Petrol,Mass_Market_Mainstream,0
Nissan,X-Trail Hybrid,1997.0,,179.0,207.0,9.4,180.0,5,28500.0,628.0701754385965,Hybrid,Mass_Market_Mainstream,0
Nissan,Pathfinder Rock Creek,3498.0,,284.0,351.0,7.4,190.0,7,42820.0,663.2414759458197,Petrol,Mass_Market_Mainstream,2
Nissan,Armada Platinum,5552.0,,400.0,560.0,6.5,210.0,8,65300.0,612.5574272588055,Petrol,Mass_Market_Mainstream,2
Nissan,Terrano Xl,1598.0,,104.0,145.0,12.5,165.0,5,14000.0,742.8571428571429,Petrol,Mass_Market_Mainstream,0
Nissan,Gt-R50 By Italdesign,3799.0,,720.0,780.0,2.5,315.0,2,1100000.0,65.45454545454545,Petrol,Mass_Market_Mainstream,1
Nissan,370Z Nismo,3696.0,,350.0,374.0,5.2,250.0,2,45790.0,764.3590303559729,Petrol,Mass_Market_Mainstream,2
Nissan,Ariya E-4Orce,,87.0,389.0,600.0,5.1,200.0,5,60000.0,648.3333333333333,Electric,Mass_Market_Mainstream,2
Nissan,Patrol Nismo,5552.0,,428.0,560.0,6.5,210.0,7,105000.0,407.61904761904765,Petrol,Mass_Market_Mainstream,2
Nissan,Infiniti Q60*,2997.0,,300.0,400.0,5.0,250.0,4,41750.0,718.562874251497,Petrol,Mass_Market_Mainstream,2
Nissan,Primera,1998.0,,140.0,190.0,9.6,200.0,5,20000.0,700.0,Petrol,Mass_Market_Mainstream,0
Nissan,Skyline,2997.0,,400.0,475.0,5.0,250.0,5,50000.0,800.0,Petrol,Mass_Market_Mainstream,2
Nissan,Cedric,1998.0,,150.0,190.0,10.5,190.0,5,22000.0,681.8181818181818,Petrol,Mass_Market_Mainstream,0
Nissan,Gloria,2498.0,,210.0,250.0,8.6,210.0,5,30000.0,700.0,Petrol,Mass_Market_Mainstream,0
Nissan,Stanza,1796.0,,120.0,170.0,11.0,175.0,5,18500.0,648.6486486486486,Petrol,Mass_Market_Mainstream,0
Nissan,Patrol Super Safari,4750.0,,280.0,451.0,8.2,190.0,7,55000.0,509.0909090909091,Petrol,Mass_Market_Mainstream,2
Nissan,Pathfinder Hybrid,2488.0,,250.0,329.0,7.7,190.0,7,42500.0,588.2352941176471,Hybrid,Mass_Market_Mainstream,2
Nissan,X-Terra Pro-4X,2498.0,,190.0,240.0,10.8,175.0,7,40000.0,475.0,Petrol,Mass_Market_Mainstream,0
Nissan,Rogue Platinum,1497.0,,201.0,300.0,8.2,180.0,5,38000.0,528.9473684210526,Petrol,Mass_Market_Mainstream,0
Nissan,Qashqai Tekna,1332.0,,158.0,270.0,9.2,190.0,5,36000.0,438.8888888888889,Hybrid,Mass_Market_Mainstream,0
Nissan,Gt-R V-Spec,3799.0,,600.0,652.0,2.8,330.0,2,175000.0,342.85714285714283,Petrol,Mass_Market_Mainstream,1
Nissan,Skyline Nismo,2997.0,,420.0,475.0,4.7,270.0,5,55000.0,763.6363636363636,Petrol,Mass_Market_Mainstream,2
Nissan,Ariya Lounge Edition,,87.0,389.0,600.0,5.1,200.0,5,63000.0,617.4603174603175,Electric,Mass_Market_Mainstream,2
Nissan,Patrol Titanium,5552.0,,428.0,560.0,6.5,210.0,7,98000.0,436.73469387755097,Petrol,Mass_Market_Mainstream,2
Nissan,Infiniti Fx50*,5026.0,,390.0,500.0,5.6,250.0,5,61750.0,631.578947368421,Petrol,Mass_Market_Mainstream,2
Nissan,Avenir,1998.0,,140.0,186.0,9.8,180.0,5,20000.0,700.0,Petrol,Mass_Market_Mainstream,0
Nissan,Wingroad,1798.0,,125.0,168.0,10.8,175.0,5,18000.0,694.4444444444445,Petrol,Mass_Market_Mainstream,0
Nissan,Presea,1838.0,,115.0,161.0,11.5,170.0,5,17500.0,657.1428571428572,Petrol,Mass_Market_Mainstream,0
Nissan,Leopard,2960.0,,210.0,265.0,8.4,200.0,5,32000.0,656.25,Petrol,Mass_Market_Mainstream,0
Nissan,Sunny Nismo Edition,1598.0,,190.0,240.0,7.5,200.0,5,24000.0,791.6666666666667,Petrol,Mass_Market_Mainstream,0
Nissan,Paladin,2438.0,,150.0,217.0,10.6,180.0,5,20000.0,750.0,Petrol,Mass_Market_Mainstream,0
Nissan,Hardbody Suv,2498.0,,158.0,225.0,11.0,175.0,5,18500.0,854.0540540540541,Petrol,Mass_Market_Mainstream,0
Nissan,Patrol Desert Edition,5552.0,,428.0,560.0,6.5,210.0,7,95000.0,450.5263157894737,Petrol,Mass_Market_Mainstream,2
Nissan,Pathfinder Armada,5552.0,,400.0,560.0,6.5,200.0,7,60000.0,666.6666666666667,Petrol,Mass_Market_Mainstream,2
Nissan,Rogue Midnight Edition,1497.0,,201.0,300.0,8.2,180.0,5,39000.0,515.3846153846154,Petrol,Mass_Market_Mainstream,0
Nissan,Gt-R Black Edition,3799.0,,600.0,652.0,2.8,330.0,2,185000.0,324.3243243243243,Petrol,Mass_Market_Mainstream,1
Nissan,Fairlady Z Heritage,2997.0,,400.0,475.0,4.2,250.0,2,48000.0,833.3333333333334,Petrol,Mass_Market_Mainstream,2
Nissan,Skyline Gt-R R34,2568.0,,276.0,392.0,5.6,250.0,4,70000.0,394.2857142857143,Petrol,Mass_Market_Mainstream,2
Nissan,Ariya Premiere,,87.0,389.0,600.0,5.1,200.0,5,67000.0,580.5970149253732,Electric,Mass_Market_Mainstream,2
Nissan,Infiniti Qx55*,1997.0,,268.0,380.0,6.5,230.0,5,50000.0,536.0,Petrol,Mass_Market_Mainstream,2
Nissan,Nv350 Caravan,2488.0,,129.0,356.0,12.5,155.0,8,28000.0,460.7142857142857,Diesel,Mass_Market_Mainstream,0
Nissan,Navara,2298.0,,190.0,450.0,10.2,180.0,5,32000.0,593.75,Diesel,Mass_Market_Mainstream,0
Nissan,Titan Xd,5552.0,,400.0,560.0,6.9,195.0,6,55000.0,727.2727272727273,Petrol,Mass_Market_Mainstream,2
Nissan,Evalia,1461.0,,85.0,200.0,15.0,140.0,7,25000.0,340.0,Diesel,Mass_Market_Mainstream,0
Nissan,Cabstar,2488.0,,130.0,350.0,14.8,145.0,3,27000.0,481.4814814814815,Diesel,Mass_Market_Mainstream,0
Nissan,Cherry,1397.0,,67.0,110.0,14.0,145.0,5,14000.0,478.57142857142856,Petrol,Mass_Market_Mainstream,0
Nissan,Laurel,2825.0,,94.0,184.0,12.5,160.0,5,22000.0,427.27272727272725,Diesel,Mass_Market_Mainstream,0
Nissan,Silvia,1998.0,,247.0,275.0,5.9,235.0,4,45000.0,548.8888888888889,Petrol,Mass_Market_Mainstream,2
Nissan,Nx Coupe,1998.0,,140.0,180.0,9.0,200.0,4,22000.0,636.3636363636364,Petrol,Mass_Market_Mainstream,0
Nissan,Ad Wagon,1498.0,,105.0,150.0,12.3,165.0,5,16000.0,656.25,Petrol,Mass_Market_Mainstream,0
Nissan,Patrol Super Safari Y61,4750.0,,280.0,451.0,8.2,190.0,7,58000.0,482.7586206896552,Petrol,Mass_Market_Mainstream,2
Nissan,Pathfinder Rock Creek Edition,3498.0,,284.0,351.0,7.2,195.0,7,44000.0,645.4545454545454,Petrol,Mass_Market_Mainstream,2
Nissan,Terrano Ii,2664.0,,125.0,278.0,12.9,160.0,5,28000.0,446.4285714285714,Diesel,Mass_Market_Mainstream,0
Nissan,Murano Crosscabriolet,3498.0,,260.0,325.0,7.6,195.0,4,47000.0,553.1914893617021,Petrol,Mass_Market_Mainstream,2
Nissan,X-Trail Tekna,1497.0,,204.0,305.0,8.0,190.0,5,43000.0,474.4186046511628,Hybrid,Mass_Market_Mainstream,0
Nissan,Gt-R Lm Nismo,3000.0,,500.0,650.0,3.0,320.0,2,600000.0,83.33333333333334,Hybrid,Mass_Market_Mainstream,1
Nissan,Skyline 400R,2997.0,,400.0,475.0,4.5,250.0,5,70000.0,571.4285714285714,Petrol,Mass_Market_Mainstream,2
Nissan,Infiniti G37*,3696.0,,328.0,365.0,5.5,250.0,5,42000.0,780.952380952381,Petrol,Mass_Market_Mainstream,2
Nissan,Patrol Black Edition,5552.0,,400.0,560.0,6.5,200.0,7,85000.0,470.5882352941176,Petrol,Mass_Market_Mainstream,2
Nissan,Ariya Empower+,,87.0,389.0,600.0,5.1,200.0,5,68000.0,572.0588235294118,Electric,Mass_Market_Mainstream,2
Nissan,Datsun 510 (Classic),1595.0,,96.0,135.0,10.2,175.0,4,25000.0,384.0,Petrol,Mass_Market_Mainstream,0
Nissan,200Sx,1998.0,,200.0,265.0,7.2,240.0,4,30000.0,666.6666666666667,Petrol,Mass_Market_Mainstream,2
Nissan,300Zx,2960.0,,300.0,384.0,5.9,250.0,4,50000.0,600.0,Petrol,Mass_Market_Mainstream,2
Nissan,R390 Gt1 Road Car,3495.0,,550.0,637.0,3.3,354.0,2,1000000.0,55.0,Petrol,Mass_Market_Mainstream,1
Nissan,Figaro,987.0,,76.0,103.0,12.8,170.0,4,20000.0,380.0,Petrol,Mass_Market_Mainstream,0
Nissan,Hardbody Truck,2389.0,,134.0,206.0,10.6,160.0,5,25000.0,536.0,Petrol,Mass_Market_Mainstream,0
Nissan,Atlas,2999.0,,130.0,300.0,18.0,130.0,3,35000.0,371.42857142857144,Diesel,Mass_Market_Mainstream,0
Nissan,Clipper,659.0,,48.0,62.0,18.5,110.0,4,10000.0,479.99999999999994,Petrol,Mass_Market_Mainstream,0
Nissan,Nv200,1998.0,,131.0,188.0,14.0,140.0,7,28000.0,467.8571428571429,Petrol,Mass_Market_Mainstream,0
Nissan,Violet,1770.0,,85.0,130.0,13.8,155.0,5,18000.0,472.22222222222223,Petrol,Mass_Market_Mainstream,0
Nissan,Bluebird Z,1998.0,,140.0,180.0,11.0,190.0,5,23000.0,608.695652173913,Petrol,Mass_Market_Mainstream,0
Nissan,Stanza Wagon,2389.0,,138.0,205.0,12.0,160.0,7,22000.0,627.2727272727273,Petrol,Mass_Market_Mainstream,0
Nissan,180Sx,1998.0,,205.0,275.0,6.8,240.0,4,35000.0,585.7142857142857,Petrol,Mass_Market_Mainstream,2
Nissan,Sunny California,1597.0,,110.0,140.0,11.0,170.0,5,18000.0,611.1111111111112,Petrol,Mass_Market_Mainstream,0
Nissan,Patrol Warrior,5552.0,,428.0,580.0,6.3,205.0,7,95000.0,450.5263157894737,Petrol,Mass_Market_Mainstream,2
Nissan,Pathfinder Armada Platinum,5552.0,,400.0,560.0,6.8,190.0,7,70000.0,571.4285714285714,Petrol,Mass_Market_Mainstream,2
Nissan,Rogue Sport Sl,1998.0,,141.0,195.0,9.0,190.0,5,32000.0,440.62499999999994,Petrol,Mass_Market_Mainstream,0
Nissan,X-Trail Platinum Edition,1497.0,,204.0,305.0,8.0,190.0,5,46000.0,443.4782608695652,Hybrid,Mass_Market_Mainstream,0
Nissan,Qashqai E-Power,1497.0,,187.0,330.0,7.5,200.0,5,40000.0,467.50000000000006,Hybrid,Mass_Market_Mainstream,0
Nissan,Gt-R Egoist,3799.0,,565.0,637.0,2.8,315.0,2,220000.0,256.8181818181818,Petrol,Mass_Market_Mainstream,1
Nissan,Infiniti M45*,4494.0,,325.0,451.0,5.8,250.0,5,50000.0,650.0,Petrol,Mass_Market_Mainstream,2
Nissan,Skyline 50Th Anniversary,2997.0,,400.0,475.0,4.5,250.0,5,75000.0,533.3333333333334,Petrol,Mass_Market_Mainstream,2
Nissan,Ariya Dual Motor Awd,,87.0,389.0,600.0,5.1,200.0,5,70000.0,555.7142857142857,Electric,Mass_Market_Mainstream,2
Nissan,Patrol Legend Edition,5552.0,,428.0,580.0,6.3,205.0,7,95000.0,450.5263157894737,Petrol,Mass_Market_Mainstream,2
Nissan,Datsun 240Z (Classic),2393.0,,151.0,198.0,8.0,210.0,2,45000.0,335.55555555555554,Petrol,Mass_Market_Mainstream,0
Nissan,100Nx,1597.0,,110.0,135.0,9.6,185.0,4,18000.0,611.1111111111112,Petrol,Mass_Market_Mainstream,0
Nissan,Cedric Special Edition,2960.0,,250.0,330.0,8.5,225.0,5,60000.0,416.6666666666667,Petrol,Mass_Market_Mainstream,2
Nissan,300Zx Turbo,2960.0,,300.0,384.0,5.9,250.0,4,55000.0,545.4545454545455,Petrol,Mass_Market_Mainstream,2
Nissan,Silvia S15 Spec-R,1998.0,,250.0,300.0,5.6,240.0,4,35000.0,714.2857142857142,Petrol,Mass_Market_Mainstream,2
Nissan,Nv400,2298.0,,135.0,360.0,15.0,150.0,3,40000.0,337.5,Diesel,Mass_Market_Mainstream,0
Nissan,Titan Warrior,5552.0,,400.0,560.0,7.0,180.0,5,55000.0,727.2727272727273,Petrol,Mass_Market_Mainstream,2
Nissan,Caravan Coach,2498.0,,127.0,260.0,14.0,140.0,7,30000.0,423.33333333333337,Diesel,Mass_Market_Mainstream,0
Nissan,Serena E-Power,1198.0,,134.0,320.0,12.0,160.0,7,35000.0,382.85714285714283,Hybrid,Mass_Market_Mainstream,0
Nissan,Elgrand,3498.0,,280.0,344.0,8.5,200.0,7,50000.0,560.0,Petrol,Mass_Market_Mainstream,2
Nissan,Datsun 510,1595.0,,96.0,135.0,10.2,175.0,4,25000.0,384.0,Petrol,Mass_Market_Mainstream,0
Nissan,Prairie,1998.0,,120.0,170.0,11.0,175.0,5,18000.0,666.6666666666667,Petrol,Mass_Market_Mainstream,0
Nissan,Pulsar Gti-R,1998.0,,230.0,280.0,6.0,225.0,5,30000.0,766.6666666666666,Petrol,Mass_Market_Mainstream,2
Nissan,Almera Tino,1769.0,,114.0,160.0,12.5,180.0,5,15000.0,760.0,Petrol,Mass_Market_Mainstream,0
Nissan,Lucino,1597.0,,115.0,150.0,10.5,185.0,5,12000.0,958.3333333333333,Petrol,Mass_Market_Mainstream,0
Nissan,Rasheen,1497.0,,105.0,135.0,13.0,165.0,5,10000.0,1050.0,Petrol,Mass_Market_Mainstream,0
Nissan,Mistral,2663.0,,125.0,260.0,12.5,160.0,7,25000.0,500.0,Diesel,Mass_Market_Mainstream,0
Nissan,Patrol Y60,4169.0,,155.0,330.0,12.0,160.0,7,45000.0,344.44444444444446,Diesel,Mass_Market_Mainstream,0
Nissan,X-Trail Gt,1998.0,,280.0,310.0,6.4,215.0,5,38000.0,736.8421052631579,Petrol,Mass_Market_Mainstream,2
Nissan,Terrano Regulus,3275.0,,170.0,290.0,10.0,175.0,5,28000.0,607.1428571428571,Petrol,Mass_Market_Mainstream,0
Nissan,President,4494.0,,280.0,400.0,7.5,210.0,5,70000.0,400.0,Petrol,Mass_Market_Mainstream,2
Nissan,Cima,4130.0,,270.0,390.0,8.0,210.0,5,60000.0,449.99999999999994,Petrol,Mass_Market_Mainstream,2
Nissan,Leopard J. Ferie,2960.0,,255.0,340.0,6.5,215.0,5,45000.0,566.6666666666667,Petrol,Mass_Market_Mainstream,2
Nissan,Gloria Gran Turismo,2960.0,,255.0,340.0,6.5,220.0,5,50000.0,510.00000000000006,Petrol,Mass_Market_Mainstream,2
Nissan,Infiniti Q45*,4494.0,,340.0,450.0,6.2,240.0,5,50000.0,680.0,Petrol,Mass_Market_Mainstream,2
Nissan,Datsun 240Z,2393.0,,151.0,198.0,8.0,210.0,2,45000.0,335.55555555555554,Petrol,Mass_Market_Mainstream,0
Nissan,280Zx,2753.0,,145.0,210.0,9.5,205.0,2,35000.0,414.2857142857143,Petrol,Mass_Market_Mainstream,0
Nissan,Silvia S13,1809.0,,175.0,230.0,6.8,215.0,4,20000.0,875.0000000000001,Petrol,Mass_Market_Mainstream,0
Nissan,200Sx,1998.0,,200.0,260.0,7.0,225.0,4,25000.0,800.0,Petrol,Mass_Market_Mainstream,2
Nissan,Nx Coupe,1839.0,,140.0,180.0,9.0,200.0,4,18000.0,777.7777777777777,Petrol,Mass_Market_Mainstream,0
Nissan,Nv2500,3954.0,,261.0,385.0,10.0,160.0,2,36000.0,725.0,Petrol,Mass_Market_Mainstream,0
Nissan,Nv3500,5552.0,,375.0,525.0,9.0,170.0,2,42000.0,892.8571428571428,Petrol,Mass_Market_Mainstream,2
Nissan,Nt400 Cabstar,2953.0,,150.0,350.0,15.0,140.0,3,35000.0,428.5714285714286,Diesel,Mass_Market_Mainstream,0
Porsche,Panamera,2894.0,,330.0,450.0,5.6,270.0,4,88000.0,375.0,Petrol,Premium_Performance,2
Porsche,Panamera 4,2894.0,,330.0,450.0,5.4,270.0,4,92000.0,358.695652173913,Petrol,Premium_Performance,2
Porsche,Panamera 4S,2894.0,,440.0,550.0,4.4,289.0,4,105000.0,419.04761904761904,Petrol,Premium_Performance,1
Porsche,Panamera Turbo S,3996.0,,620.0,820.0,3.1,315.0,4,180000.0,344.44444444444446,Petrol,Premium_Performance,1
Porsche,Panamera Gts,3996.0,,473.0,620.0,3.9,300.0,4,130000.0,363.8461538461538,Petrol,Premium_Performance,1
Porsche,Panamera Platinum Edition,2894.0,,330.0,450.0,5.4,270.0,4,102000.0,323.5294117647059,Petrol,Premium_Performance,2
Porsche,Panamera E-Hybrid,,17.9,455.0,700.0,4.4,280.0,4,115000.0,395.6521739130435,Hybrid (Petrol),Premium_Performance,1
Porsche,Panamera 4 E-Hybrid Sport Turismo,,17.9,455.0,700.0,4.4,280.0,4,120000.0,379.1666666666667,Hybrid (Petrol),Premium_Performance,1
Porsche,Panamera Turbo S E-Hybrid,,17.9,690.0,870.0,3.2,315.0,4,190000.0,363.1578947368421,Hybrid (Petrol),Premium_Performance,1
Porsche,Panamera 4 Executive,2894.0,,330.0,450.0,5.6,270.0,4,95000.0,347.36842105263156,Petrol,Premium_Performance,2
Porsche,Cayenne,2995.0,,335.0,450.0,5.9,245.0,5,80000.0,418.75,Petrol,Premium_Performance,2
Porsche,Cayenne Coupe,2995.0,,335.0,450.0,6.0,245.0,5,85000.0,394.11764705882354,Petrol,Premium_Performance,2
Porsche,Cayenne S,2894.0,,434.0,550.0,5.0,265.0,5,95000.0,456.8421052631579,Petrol,Premium_Performance,2
Porsche,Cayenne Turbo,3996.0,,541.0,770.0,4.0,286.0,5,130000.0,416.15384615384613,Petrol,Premium_Performance,1
Porsche,Cayenne Gts,3996.0,,453.0,620.0,4.5,270.0,5,110000.0,411.81818181818187,Petrol,Premium_Performance,2
Porsche,Cayenne Turbo S E-Hybrid,,17.9,670.0,900.0,3.6,295.0,5,170000.0,394.11764705882354,Hybrid (Petrol),Premium_Performance,1
Porsche,Macan,1984.0,,261.0,400.0,6.2,232.0,5,60000.0,434.99999999999994,Petrol,Premium_Performance,2
Porsche,Macan S,2894.0,,375.0,520.0,4.8,259.0,5,75000.0,500.0,Petrol,Premium_Performance,2
Porsche,Macan Gts,2894.0,,434.0,550.0,4.5,272.0,5,85000.0,510.5882352941176,Petrol,Premium_Performance,2
Porsche,Macan T,1984.0,,261.0,400.0,6.2,232.0,5,65000.0,401.5384615384615,Petrol,Premium_Performance,2
Porsche,911 Carrera,2981.0,,379.0,450.0,4.2,293.0,4,110000.0,344.54545454545456,Petrol,Premium_Performance,1
Porsche,911 Carrera S,2981.0,,443.0,528.0,3.5,308.0,4,131300.0,337.3952779893374,Petrol,Premium_Performance,1
Porsche,911 Carrera 4,2981.0,,379.0,450.0,4.2,293.0,4,106500.0,355.868544600939,Petrol,Premium_Performance,1
Porsche,911 Carrera 4S,2981.0,,443.0,528.0,3.4,306.0,4,113300.0,390.99735216240066,Petrol,Premium_Performance,1
Porsche,911 Targa 4,2981.0,,379.0,450.0,4.4,289.0,4,121300.0,312.4484748557296,Petrol,Premium_Performance,1
Porsche,911 Turbo,3745.0,,572.0,750.0,2.7,320.0,4,197200.0,290.06085192697765,Petrol,Premium_Performance,1
Porsche,911 Turbo S,3745.0,,640.0,800.0,2.6,330.0,4,230400.0,277.77777777777777,Petrol,Premium_Performance,1
Porsche,911 Gt3,3996.0,,502.0,469.0,3.4,318.0,2,161100.0,311.6076970825574,Petrol,Premium_Performance,1
Porsche,911 Gt3 Rs,3996.0,,518.0,465.0,3.2,296.0,2,241300.0,214.67053460422707,Petrol,Premium_Performance,1
Porsche,911 Dakar,2981.0,,473.0,570.0,3.4,240.0,2,222000.0,213.06306306306308,Petrol,Premium_Performance,1
Porsche,Taycan,,79.2,402.0,344.0,5.4,230.0,4,86700.0,463.6678200692041,Electric,Premium_Performance,2
Porsche,Taycan 4S,,79.2,522.0,640.0,4.0,250.0,4,103800.0,502.89017341040466,Electric,Premium_Performance,2
Porsche,Taycan Turbo,,93.4,670.0,850.0,3.2,260.0,4,150900.0,444.00265076209405,Electric,Premium_Performance,1
Porsche,Taycan Turbo S,,93.4,750.0,1050.0,2.8,260.0,4,185000.0,405.4054054054054,Electric,Premium_Performance,1
Porsche,Taycan Gts,,93.4,590.0,850.0,3.5,250.0,4,132750.0,444.44444444444446,Electric,Premium_Performance,2
Porsche,Taycan Cross Turismo,,93.4,469.0,500.0,4.8,220.0,5,97700.0,480.0409416581371,Electric,Premium_Performance,2
Porsche,Taycan Sport Turismo,,79.2,509.0,650.0,4.1,240.0,5,104000.0,489.42307692307696,Electric,Premium_Performance,2
Porsche,718 Cayman,1988.0,,300.0,380.0,4.9,275.0,2,63400.0,473.18611987381706,Petrol,Premium_Performance,1
Porsche,718 Cayman S,2497.0,,350.0,420.0,4.4,285.0,2,75400.0,464.19098143236073,Petrol,Premium_Performance,1
Porsche,718 Cayman Gt4,3995.0,,414.0,420.0,4.2,302.0,2,100200.0,413.1736526946108,Petrol,Premium_Performance,1
Porsche,718 Cayman Gt4 Rs,3996.0,,493.0,450.0,3.2,315.0,2,141700.0,347.9181369089626,Petrol,Premium_Performance,1
Porsche,718 Boxster,1988.0,,300.0,380.0,4.9,275.0,2,65500.0,458.01526717557255,Petrol,Premium_Performance,1
Porsche,718 Boxster T,1988.0,,300.0,380.0,4.7,275.0,2,69600.0,431.0344827586207,Petrol,Premium_Performance,1
Porsche,718 Boxster Gts,3995.0,,394.0,430.0,4.3,293.0,2,90300.0,436.3233665559247,Petrol,Premium_Performance,1
Porsche,718 Spyder,3995.0,,414.0,420.0,4.1,301.0,2,98300.0,421.1597151576806,Petrol,Premium_Performance,1
Porsche,Panamera Base,2894.0,,325.0,450.0,5.6,265.0,4,92300.0,352.11267605633805,Petrol,Premium_Performance,2
Porsche,Panamera 4 E-Hybrid,2894.0,,462.0,700.0,4.4,280.0,4,113300.0,407.7669902912621,Hybrid,Premium_Performance,1
Porsche,Panamera 4 Sport Turismo,2894.0,,325.0,450.0,5.5,265.0,4,101400.0,320.5128205128205,Petrol,Premium_Performance,2
Porsche,Panamera Turbo S E-Hybrid Sport Turismo,3996.0,,690.0,870.0,3.2,315.0,4,200200.0,344.65534465534466,Hybrid,Premium_Performance,1
Porsche,Panamera 4S E-Hybrid Executive,2894.0,,560.0,750.0,3.7,295.0,4,128900.0,434.4453064391001,Hybrid,Premium_Performance,1
Porsche,Panamera Platinum Edition,2894.0,,325.0,450.0,5.6,265.0,4,98300.0,330.6205493387589,Petrol,Premium_Performance,2
Porsche,Panamera Gts Sport Turismo,3996.0,,473.0,620.0,3.9,300.0,4,136900.0,345.5076698319941,Petrol,Premium_Performance,1
Porsche,Panamera Turbo Executive,3996.0,,550.0,770.0,3.8,306.0,4,175200.0,313.9269406392694,Petrol,Premium_Performance,1
Porsche,Panamera Turbo S Exclusive Series,3996.0,,570.0,800.0,3.8,310.0,4,290000.0,196.55172413793102,Petrol,Premium_Performance,1
Porsche,Panamera 4S,2894.0,,443.0,550.0,4.1,289.0,4,105000.0,421.90476190476187,Petrol,Premium_Performance,1
Porsche,Macan Base,1984.0,,265.0,400.0,6.4,232.0,5,58000.0,456.89655172413796,Petrol,Premium_Performance,2
Porsche,Macan T,1984.0,,265.0,400.0,6.2,233.0,5,63000.0,420.63492063492066,Petrol,Premium_Performance,2
Porsche,Macan S,2894.0,,375.0,520.0,4.6,259.0,5,70400.0,532.6704545454545,Petrol,Premium_Performance,2
Porsche,Macan Gts,2894.0,,434.0,550.0,4.3,272.0,5,82900.0,523.5223160434258,Petrol,Premium_Performance,2
Porsche,Macan Ev,,95.0,603.0,750.0,4.0,240.0,5,85000.0,709.4117647058823,Electric,Premium_Performance,2
Porsche,Cayenne Base,2995.0,,335.0,450.0,5.9,245.0,5,72200.0,463.98891966759,Petrol,Premium_Performance,2
